TxBat(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),RSSI(dB),RX,RxBatt(V),VSpeed(m/s),Altitude(m),VFAS(V),Current(A),Consumption(mAh),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Ext1,Ext2,Pot3,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ
7.67,3.59,3.57,3.59,3.57,,,,,71,0,5.58,,,14.04,32.7,1744,0,-178,869,0,-831,-501,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.56,3.55,3.59,3.57,,,,,74,0,5.57,,,14.04,32.7,1747,0,-46,869,0,-830,-501,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.56,3.55,3.57,3.57,,,,,75,0,5.55,,,13.99,32.4,1749,0,-30,869,0,-830,-500,460,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.54,3.55,3.57,3.57,,,,,74,0,5.54,,,13.99,32.4,1752,0,0,869,179,-830,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.54,3.55,3.57,3.57,,,,,74,0,5.57,,,13.95,32.5,1755,0,0,868,173,-831,-501,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.54,3.55,3.57,3.57,,,,,73,0,5.55,,,13.9,32.5,1757,0,-93,869,11,-830,-501,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.54,3.55,3.57,3.54,,,,,72,0,5.58,,,13.9,32.9,1760,0,-73,869,97,-831,-501,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.54,3.52,3.57,3.54,,,,,73,0,5.58,,,13.87,33,1763,0,-147,869,0,-831,-500,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.54,3.52,3.57,3.54,,,,,71,0,5.59,,,13.87,33,1765,0,-184,869,-102,-831,-501,461,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.54,3.52,3.57,3.54,,,,,71,0,5.59,,,13.84,33,1768,0,-230,868,-201,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.54,3.52,3.57,3.54,,,,,71,0,5.59,,,13.84,33,1770,0,-108,470,-161,-831,-500,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.54,3.52,3.54,3.54,,,,,73,0,5.59,,,13.84,21.4,1772,0,-68,-179,-68,-831,-500,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.54,3.52,3.54,3.54,,,,,73,0,5.59,,,13.84,21.4,1774,0,-32,-424,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.54,3.52,3.54,3.54,,,,,73,0,5.59,,,13.96,1.6,1774,0,0,-514,0,-831,-500,460,391,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.56,3.52,3.54,3.54,,,,,72,0,5.59,,,14.05,0.7,1775,0,0,-602,-194,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.56,3.52,3.57,3.57,,,,,70,0,5.59,,,14.05,0.7,1775,0,0,-602,-352,-831,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.59,3.57,3.57,3.57,,,,,69,0,5.59,,,14.12,0.7,1775,0,0,-602,-401,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.59,3.57,3.62,3.59,,,,,68,0,5.59,,,14.12,0.7,1775,0,-11,-602,-393,-831,-501,460,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.57,3.62,3.59,,,,,66,0,5.56,,,14.18,0.6,1775,0,-68,-500,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.57,3.62,3.59,,,,,62,0,5.58,,,14.18,0.6,1775,0,-116,-416,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.57,3.62,3.59,,,,,61,0,5.58,,,14.23,1.6,1775,0,-183,-416,0,-831,-500,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.59,,,,,64,0,5.59,,,14.23,1.6,1775,0,-136,-414,-165,-831,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,69,0,5.59,,,14.26,1.5,1775,0,-42,-303,-32,-831,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,73,0,5.59,,,14.26,1.5,1775,0,-55,-246,31,-831,-500,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,74,0,5.59,,,14.29,2.1,1775,0,0,-246,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,73,0,5.59,,,14.31,2.3,1776,0,0,-245,0,-831,-501,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,72,0,5.59,,,14.31,2.3,1776,0,0,-246,0,-830,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,72,0,5.59,,,14.32,2.4,1776,0,0,-135,0,-831,-501,460,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,72,0,5.59,,,14.32,2.4,1776,0,0,27,0,-830,-501,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,73,0,5.59,,,14.33,4.5,1776,0,-26,54,128,-830,-501,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,1.56,,,,,76,0,5.59,,,14.33,4.5,1777,0,-38,54,141,-830,-500,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,1.56,,,,,76,0,5.56,,,14.33,4.7,1777,0,0,54,222,-831,-500,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,1.56,,,,,75,0,5.58,,,14.33,4.7,1777,0,0,54,254,-831,-500,461,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,74,0,5.58,,,14.33,4.8,1778,0,0,54,0,-831,-501,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,74,0,5.59,,,14.33,4.8,1778,0,-5,54,0,-831,-501,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,76,0,5.59,,,14.34,4.8,1779,0,-54,54,16,-830,-501,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,77,0,5.59,,,14.34,4.6,1779,0,-68,55,49,-830,-500,461,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,76,0,5.59,,,14.34,4.6,1779,0,-50,54,101,-831,-501,461,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,74,0,5.59,,,14.34,4.6,1780,0,-31,55,156,-831,-500,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,1.56,,,,,72,0,5.59,,,14.34,4.6,1780,0,0,54,105,-830,-500,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,1.56,,,,,72,0,5.59,,,14.34,4.5,1780,0,0,55,0,-830,-501,461,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,1.56,,,,,73,0,5.59,,,14.34,4.5,1781,0,0,53,0,-831,-500,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,75,0,5.59,,,14.34,4.4,1781,0,0,24,85,-830,-501,461,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,75,0,5.59,,,14.34,4.4,1781,0,0,20,94,-830,-500,461,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,76,0,5.56,,,14.35,4.2,1782,0,-8,-151,40,-831,-501,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,75,0,5.58,,,14.35,4.2,1782,0,-94,-162,-90,-831,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,74,0,5.58,,,14.36,2.8,1782,0,0,-166,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,74,0,5.59,,,14.36,2.8,1782,0,-48,-345,-98,-831,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,73,0,5.57,,,14.36,2.2,1782,0,-86,-418,-200,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,72,0,5.58,,,14.37,2.2,1783,0,0,-418,-100,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,71,0,5.59,,,14.37,1.4,1783,0,0,-507,-74,-831,-500,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,71,0,5.59,,,14.38,1,1783,0,0,-510,-142,-831,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.62,3.62,,,,,72,0,5.59,,,14.38,1,1783,0,0,-509,0,-831,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.62,3.62,,,,,71,0,5.59,,,14.39,1,1783,0,0,-509,192,-831,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.62,3.62,,,,,70,0,5.59,,,14.39,1,1783,0,0,-510,174,-831,-501,460,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,70,0,5.59,,,14.4,1,1783,0,0,-602,167,-831,-500,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,67,0,5.59,,,14.4,1,1783,0,0,-601,151,-831,-500,459,392,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,1.56,,,,,64,0,5.59,,,14.41,0.6,1783,0,-48,-602,94,-831,-500,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,1.56,,,,,62,0,5.59,,,14.41,0.6,1783,0,-168,-602,64,-831,-501,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,62,0,5.59,,,14.42,0.7,1783,0,-186,-602,133,-830,-501,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,65,0,5.59,,,14.42,0.7,1783,0,-372,-602,0,-831,-501,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,3.62,,,,,65,0,5.59,,,14.43,0.7,1783,0,-323,-602,2,-831,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,65,0,5.59,,,14.43,0.6,1784,0,-144,-602,144,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,64,0,5.59,,,14.43,0.6,1784,0,-215,-602,147,-830,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,66,0,5.59,,,14.43,0.6,1784,0,-385,-448,0,-831,-500,460,393,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,68,0,5.59,,,14.43,0.7,1784,0,-388,-331,-54,-831,-500,460,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,67,0,5.59,,,14.43,2.1,1784,0,-320,-332,-81,-831,-501,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,66,0,5.59,,,14.43,2.1,1784,0,-206,-333,-39,-831,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,64,0,5.59,,,14.43,2.1,1784,0,-293,-332,-211,-831,-500,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,60,0,5.51,,,14.43,2.1,1784,0,-340,-332,6,-831,-501,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,57,0,5.52,,,14.43,2,1784,0,-304,-331,72,-831,-500,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,54,0,5.56,,,14.43,2,1784,0,-217,-224,87,-831,-501,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,52,0,5.58,,,14.42,2,1785,0,-164,-148,37,-831,-500,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,1.56,,,,,51,0,5.58,,,14.42,2,1785,0,-311,22,0,-831,-500,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,1.56,,,,,49,0,5.59,,,14.42,4,1785,0,-148,110,0,-831,-501,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,48,0,5.59,,,14.39,4,1785,0,-259,197,0,-830,-501,461,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,48,0,5.59,,,14.39,7.2,1786,0,-221,215,0,-830,-501,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,49,0,5.59,,,14.37,9.3,1786,0,-477,217,114,-831,-501,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,51,0,5.59,,,14.37,9.3,1787,0,-448,218,0,-830,-500,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,3.62,,,,,57,0,5.59,,,14.35,8.8,1788,0,-278,217,0,-831,-501,462,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,59,0,5.59,,,14.35,8.8,1789,0,-401,218,0,-831,-500,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,59,0,5.59,,,14.33,8.8,1789,0,-147,217,155,-831,-500,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,1.56,,,,,60,0,5.59,,,14.33,8.8,1790,0,-213,217,167,-831,-501,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,1.56,,,,,61,0,5.59,,,14.32,9.1,1791,0,-263,217,234,-830,-500,461,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,3.62,,,,,60,0,5.59,,,14.32,9.1,1791,0,-264,217,286,-831,-500,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,3.62,,,,,59,0,5.59,,,14.31,9.3,1792,0,-268,217,287,-830,-500,462,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,3.62,,,,,56,0,5.59,,,14.31,9.3,1793,0,-431,217,156,-831,-500,461,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,50,0,5.59,,,14.3,9.6,1793,0,-618,217,31,-831,-501,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,49,0,5.59,,,14.3,9.5,1794,0,-683,217,0,-830,-500,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,48,0,5.59,,,14.29,9.5,1795,0,-650,217,-194,-830,-501,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,52,0,5.59,,,14.29,9.5,1795,0,-609,218,-213,-831,-500,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,54,0,5.59,,,14.29,9.4,1796,0,-471,217,300,-831,-500,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.65,3.62,,,,,55,0,5.59,,,14.28,9.1,1797,0,-557,217,242,-831,-501,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.65,3.62,,,,,56,0,5.59,,,14.28,9.1,1798,0,-493,217,307,-830,-500,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.65,3.62,,,,,56,0,5.59,,,14.28,8.9,1798,0,-532,217,280,-830,-500,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.65,3.62,,,,,57,0,5.59,,,14.28,8.9,1799,0,-544,217,246,-831,-500,461,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.65,3.62,,,,,58,0,5.59,,,14.28,8.7,1800,0,-637,217,0,-830,-500,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,1.56,,,,,59,0,5.59,,,14.28,8.6,1800,0,-537,217,-202,-831,-500,462,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,1.56,,,,,64,0,5.59,,,14.28,8.6,1801,0,-523,217,-497,-831,-501,461,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,1.56,,,,,61,0,5.49,,,14.27,8.5,1802,0,-486,32,-543,-830,-500,461,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,1.56,,,,,63,0,5.47,,,14.27,8.5,1802,0,-38,-870,0,-831,-501,459,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,66,0,5.54,,,14.3,0.2,1803,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,67,0,5.56,,,14.3,0.2,1803,0,0,-1015,0,-831,-501,459,393,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,68,0,5.58,,,14.33,0,1803,0,0,-1015,-123,-831,-500,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,64,0,5.59,,,14.33,0,1803,0,0,-1014,0,-831,-500,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.62,3.6,3.62,3.62,,,,,60,0,5.59,,,14.36,0,1803,0,0,-1014,0,-831,-500,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.62,3.6,3.62,3.62,,,,,61,0,5.59,,,14.36,0,1803,0,0,-1014,-207,-831,-500,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.62,3.62,,,,,62,0,5.59,,,14.38,0,1803,0,0,-1015,-164,-831,-500,459,392,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,3.62,,,,,64,0,5.59,,,14.4,0,1803,0,-9,-1014,4,-830,-500,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,65,0,5.59,,,14.4,0,1803,0,-117,-1014,260,-831,-501,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,64,0,5.59,,,14.41,0,1803,0,-452,-1014,68,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,3.62,,,,,65,0,5.59,,,14.41,0,1803,0,-273,-1015,0,-831,-500,459,392,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,62,0,5.59,,,14.42,0,1803,0,0,-1015,-103,-831,-500,459,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,3.62,,,,,60,0,5.59,,,14.42,0,1803,0,134,-1014,103,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,1.56,,,,,63,0,5.59,,,14.43,0,1803,0,0,-1014,305,-831,-500,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,1.56,,,,,69,0,5.59,,,14.43,0,1803,0,-345,-1014,36,-831,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.6,3.65,1.56,,,,,72,0,5.59,,,14.44,0,1803,0,-405,-1015,-84,-831,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.6,3.65,3.62,,,,,69,0,5.59,,,14.44,0,1803,0,0,-1014,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.62,,,,,71,0,5.59,,,14.44,0,1803,0,-238,-1014,0,-831,-500,459,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.62,,,,,76,0,5.59,,,14.45,0,1803,0,-891,-1014,149,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,83,0,5.59,,,14.45,0,1803,0,-164,-1015,175,-831,-501,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.62,,,,,88,0,5.59,,,14.45,0,1803,0,-480,-1015,464,-831,-501,459,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.62,,,,,89,0,5.59,,,14.45,0,1803,0,-184,-1014,47,-830,-501,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.65,,,,,90,0,5.59,,,14.45,0,1803,0,-467,-1014,67,-831,-501,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,83,0,5.59,,,14.45,0,1803,0,-427,-1014,-272,-831,-501,459,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.65,,,,,82,0,5.59,,,14.46,0,1803,0,-418,-1014,-510,-830,-501,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,82,0,5.59,,,14.46,0,1803,0,-485,-1014,-231,-830,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.62,,,,,82,0,5.59,,,14.46,0,1803,0,-787,-1014,-364,-831,-500,459,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.62,,,,,73,0,5.59,,,14.46,0,1803,0,-422,-1014,-148,-830,-501,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.62,,,,,71,0,5.59,,,14.46,0,1803,0,-388,-1014,0,-831,-500,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,66,0,5.59,,,14.46,0,1803,0,-507,-1015,277,-831,-501,459,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,64,0,5.59,,,14.46,0,1803,0,-411,-1014,121,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,62,0,5.59,,,14.46,0,1803,0,-93,-1014,0,-831,-501,459,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,60,0,5.59,,,14.46,0,1803,0,0,-1014,0,-831,-500,459,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,59,0,5.59,,,14.46,0,1803,0,0,-1014,0,-831,-500,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,58,0,5.59,,,14.46,0,1803,0,0,-1014,0,-831,-500,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,60,0,5.59,,,14.46,0,1803,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,60,0,5.59,,,14.46,0,1803,0,0,-1014,0,-831,-501,460,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,58,0,5.59,,,14.46,0,1803,0,0,-1015,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,55,0,5.59,,,14.46,0,1803,0,0,-1014,0,-831,-500,460,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
