Date,Time,VSpd(m/s),Alt(m),A2(V),RSSI(dB),RxBt(V),Cels(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-10-11,20:20:18.970,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:19.470,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:19.970,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:20.470,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:20.970,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:21.470,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:21.970,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:22.470,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:22.970,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:23.470,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:24.040,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:24.570,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:25.110,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:25.610,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:26.150,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:26.770,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:27.330,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:27.880,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:28.430,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:28.970,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:29.520,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:30.060,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:30.600,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:31.160,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:31.720,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:32.270,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:32.830,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:33.390,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:33.940,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:34.500,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:35.050,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:35.610,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:36.170,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:36.700,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:37.240,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:38.010,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:38.540,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:39.080,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:39.620,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:40.250,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:40.800,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:41.350,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:41.900,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:42.450,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:43.030,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:45.230,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:45.790,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:46.350,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:46.930,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:47.490,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:48.040,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:48.580,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:49.120,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:49.660,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:50.200,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:50.730,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:51.270,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:51.820,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:52.350,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:52.890,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:53.440,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:53.980,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:54.550,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:55.140,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:55.690,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:56.250,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,0,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:56.810,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:57.330,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:57.830,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:58.330,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:58.830,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:59.330,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,0,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:20:59.830,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,0,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:00.330,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:00.830,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:01.330,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,0,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:01.830,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:02.330,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,0,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:02.830,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:03.330,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,391,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:03.830,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000000002000,8.2
2019-10-11,20:21:04.330,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,-2,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:04.830,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:05.330,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:05.830,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:06.330,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:06.830,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:07.330,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:07.830,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:08.430,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:08.980,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:09.780,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:10.340,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,0,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:10.900,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:11.470,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:12.030,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,0,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:12.560,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:13.060,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,0,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:13.560,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,0,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:14.060,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,-1,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:14.560,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:15.060,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:15.560,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:16.060,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,0,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:16.560,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:17.060,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,-1,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:17.560,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,-1,0,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:18.060,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,-1,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:18.560,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,-1,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:19.060,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
2019-10-11,20:21:19.560,0.0,0.0,0.0,0,0.0,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0.00,0,1,-1024,-1,-722,204,-1024,-1024,-1024,0,1,1,1,0,-1,1,-1,0x0000000004002000,8.2
