Date,Time,RSSI(dB),RxBt(V),Alt(m),VSpd(m/s),Cels(V),Celm(V),GSpd(kts),GPS,GAlt(m),Date,Dist(m),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-08,11:04:59.240,52,5.2,129.9,-1.7,12.19,4.05,15.6,45.453805 -73.915330,151.6,2020-08-08 15:05:15,142,-4,-1024,1024,140,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:04:59.750,53,5.2,128.1,-2.5,12.19,4.05,13.1,45.453775 -73.915428,149.8,2020-08-08 15:05:15,137,-4,-1024,1024,79,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:00.400,61,5.2,126.6,-2.1,12.19,4.05,19.1,45.453775 -73.915428,149.8,2020-08-08 15:05:15,137,-4,-5,1024,5,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:01.060,58,5.2,126.5,-0.6,12.19,4.05,18.0,45.453676 -73.915506,149.3,2020-08-08 15:05:15,135,-4,-240,1024,7,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:01.570,58,5.2,125.7,-0.9,12.19,4.05,15.2,45.453676 -73.915506,149.3,2020-08-08 15:05:15,135,-4,-557,1024,-250,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:02.220,56,5.2,124.9,-1.1,12.19,4.05,13.8,45.453605 -73.915566,152.6,2020-08-08 15:05:15,136,-4,-599,1024,-181,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:02.860,60,5.2,125.0,-0.1,12.19,4.05,13.9,45.453538 -73.915593,154.2,2020-08-08 15:05:15,138,-4,-536,1024,-193,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:03.510,65,5.2,125.7,0.6,12.19,4.05,17.0,45.453538 -73.915593,154.2,2020-08-08 15:05:15,138,-4,-93,1024,374,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:04.010,61,5.2,126.0,0.6,12.19,4.05,21.9,45.453460 -73.915586,154.4,2020-08-08 15:05:15,143,-4,-155,1024,277,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:04.650,56,5.2,125.6,-0.3,12.19,4.05,23.1,45.453396 -73.915586,151.8,2020-08-08 15:05:15,148,-4,-253,1024,4,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:05.300,53,5.2,124.2,-1.7,12.19,4.05,27.4,45.453391 -73.915401,151.8,2020-08-08 15:05:15,160,-4,-333,1024,15,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:05.820,44,5.2,122.8,-1.8,12.19,4.05,26.5,45.453395 -73.915298,148.1,2020-08-08 15:05:15,166,-6,-8,1024,5,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:06.470,53,5.2,122.7,-0.6,12.19,4.05,27.4,45.453473 -73.915298,148.1,2020-08-08 15:05:15,161,-4,-234,1024,-462,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:07.110,56,5.2,123.2,0.6,12.19,4.05,31.2,45.453473 -73.915090,143.5,2020-08-08 15:05:15,175,-4,-106,1024,3,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:07.830,61,5.2,124.1,0.7,12.19,4.05,29.7,45.453586 -73.915008,144.0,2020-08-08 15:05:15,174,-4,-457,1024,307,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:08.460,56,5.2,124.4,0.5,12.19,4.05,25.2,45.453586 -73.915008,144.0,2020-08-08 15:05:15,174,-4,-793,1024,15,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:09.110,50,5.2,124.7,0.5,12.19,4.05,22.1,45.453586 -73.915008,144.0,2020-08-08 15:05:15,174,-4,-428,1024,-379,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:09.760,56,5.2,126.0,1.7,12.19,4.05,22.9,45.453765 -73.915263,147.4,2020-08-08 15:05:15,148,-4,-314,1024,281,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:10.470,57,5.2,127.4,1.2,12.19,4.05,25.5,45.453760 -73.915263,147.4,2020-08-08 15:05:15,148,-4,-355,1024,448,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:11.110,61,5.2,126.6,-0.5,12.19,4.05,26.1,45.453760 -73.915396,144.1,2020-08-08 15:05:15,139,-4,-464,1024,60,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:11.760,56,5.2,125.6,-1.2,12.19,4.05,24.8,45.453718 -73.915560,144.9,2020-08-08 15:05:15,129,-4,-648,1024,-426,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:12.280,60,5.2,125.5,-0.9,12.19,4.05,23.4,45.453718 -73.915560,144.9,2020-08-08 15:05:15,129,-4,-458,1024,-246,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:12.920,63,5.2,126.4,0.8,12.19,4.05,22.7,45.453650 -73.915665,144.8,2020-08-08 15:05:15,126,-6,-518,1024,9,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:13.570,62,5.2,127.6,1.5,12.19,4.05,24.5,45.453538 -73.915676,144.7,2020-08-08 15:05:15,132,-4,-517,1024,-89,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:14.280,65,5.2,128.0,0.7,12.19,4.05,23.0,45.453538 -73.915676,144.7,2020-08-08 15:05:15,132,-4,-386,1024,343,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:14.910,55,5.2,127.5,-0.4,12.19,4.05,24.0,45.453433 -73.915585,145.1,2020-08-08 15:05:15,145,-6,-379,1024,103,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:15.570,59,5.2,126.1,-1.7,12.19,4.05,21.9,45.453433 -73.915585,145.1,2020-08-08 15:05:15,145,-4,-17,1024,3,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:16.290,55,5.2,124.2,-1.7,12.19,4.05,21.5,45.453433 -73.915585,145.1,2020-08-08 15:05:15,145,-4,-250,1024,-100,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:16.940,54,5.2,123.0,-1.8,12.19,4.05,26.4,45.453428 -73.915290,143.0,2020-08-08 15:05:15,164,-6,-296,1024,5,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:17.600,54,5.2,122.3,-1.1,12.19,4.05,28.8,45.453506 -73.915093,145.1,2020-08-08 15:05:15,173,-4,-18,1024,3,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:18.320,60,5.2,122.6,0.2,12.19,4.05,25.7,45.453506 -73.915093,145.1,2020-08-08 15:05:15,173,-4,-128,1024,213,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:18.960,58,5.2,123.2,0.7,12.19,4.05,23.7,45.453606 -73.915046,148.5,2020-08-08 15:05:35,171,-6,-47,1024,66,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:19.610,58,5.2,124.1,1.2,12.19,4.05,22.1,45.453726 -73.915095,148.2,2020-08-08 15:05:35,163,-4,-157,1024,346,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:20.320,55,5.2,125.4,1.5,12.19,4.05,21.1,45.453726 -73.915095,148.2,2020-08-08 15:05:35,163,-4,-286,1024,-372,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:20.960,55,5.2,126.8,1.9,12.19,4.05,21.9,45.453760 -73.915223,146.3,2020-08-08 15:05:35,152,-4,-256,1024,-435,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:21.600,52,5.2,128.7,1.7,12.19,4.05,24.4,45.453738 -73.915383,146.3,2020-08-08 15:05:35,141,-4,-370,1024,-532,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:22.250,50,5.2,129.0,0.7,12.19,4.05,26.7,45.453738 -73.915383,142.2,2020-08-08 15:05:35,141,-4,-450,1024,185,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:22.750,54,5.2,128.5,-0.2,12.19,4.05,25.9,45.453670 -73.915523,140.5,2020-08-08 15:05:35,135,-6,-636,1024,420,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:23.400,59,5.2,124.8,-2.5,12.19,4.05,25.7,45.453670 -73.915523,140.5,2020-08-08 15:05:35,135,-4,-883,1024,6,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:24.050,64,5.2,122.6,-3.2,12.19,4.05,25.4,45.453566 -73.915608,139.4,2020-08-08 15:05:35,135,-6,-674,1024,-388,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:24.570,62,5.2,122.5,-1.6,12.19,4.05,24.9,45.453453 -73.915608,139.4,2020-08-08 15:05:35,142,-6,-442,1024,-122,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:25.210,57,5.2,124.4,1.6,12.19,4.05,21.9,45.453453 -73.915641,139.4,2020-08-08 15:05:35,141,-4,-346,1024,196,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:25.850,62,5.2,125.0,0.9,12.19,4.05,19.8,45.453348 -73.915648,141.8,2020-08-08 15:05:35,148,-4,-272,1024,596,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:26.570,57,5.2,124.1,-0.9,12.19,4.05,19.0,45.453260 -73.915648,141.8,2020-08-08 15:05:35,154,-4,-482,1024,124,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:27.220,55,5.2,122.3,-1.8,12.19,4.05,18.4,45.453260 -73.915626,144.6,2020-08-08 15:05:35,156,-4,-645,1024,38,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:27.870,52,5.2,121.5,-0.9,12.19,4.05,18.8,45.453190 -73.915551,144.3,2020-08-08 15:05:35,166,-4,-26,1024,4,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:28.520,51,5.2,122.1,0.6,12.19,4.05,22.0,45.453190 -73.915551,144.3,2020-08-08 15:05:35,166,-4,-197,1024,184,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:29.020,48,5.2,122.3,0.6,12.19,4.05,24.6,45.453191 -73.915385,136.5,2020-08-08 15:05:45,175,-4,-42,1024,11,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:29.660,51,5.2,122.1,0.0,12.19,4.05,26.3,45.453246 -73.915385,137.6,2020-08-08 15:05:45,171,-6,-232,1024,-257,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:30.300,55,5.2,121.7,-0.4,12.19,4.05,24.2,45.453246 -73.915221,137.6,2020-08-08 15:05:45,181,-6,-558,1024,-228,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:30.820,61,5.2,121.3,-0.9,12.19,4.05,23.2,45.453336 -73.915151,140.6,2020-08-08 15:05:45,179,-4,-679,1024,85,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:31.470,48,5.2,121.1,-0.3,12.19,4.05,22.8,45.453336 -73.915151,138.4,2020-08-08 15:05:45,179,-4,-608,1024,269,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:32.110,52,5.2,121.0,-0.5,12.19,4.05,23.7,45.453440 -73.915201,138.4,2020-08-08 15:05:45,169,-4,-673,1024,281,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:32.840,53,5.2,119.6,-1.3,12.19,4.05,22.7,45.453501 -73.915321,137.2,2020-08-08 15:05:45,158,-4,-652,1024,275,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:33.480,52,5.2,118.4,-1.6,12.19,4.05,22.5,45.453501 -73.915321,140.2,2020-08-08 15:05:45,158,-4,-648,1024,234,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:34.130,60,5.2,117.9,-0.9,12.19,4.05,22.1,45.453495 -73.915525,140.2,2020-08-08 15:05:45,145,-6,-527,1024,-116,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:34.780,63,5.2,118.5,1.0,12.19,4.05,22.0,45.453465 -73.915590,141.0,2020-08-08 15:05:45,143,-4,-653,1024,1,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:35.280,63,5.2,119.7,1.5,12.19,4.05,22.2,45.453465 -73.915590,141.0,2020-08-08 15:05:45,143,-4,-646,1024,-50,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:35.920,61,5.2,120.8,1.4,12.19,4.05,21.6,45.453395 -73.915696,139.9,2020-08-08 15:05:45,142,-6,-474,1024,562,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:36.560,53,5.2,120.7,0.1,12.19,4.05,21.0,45.453300 -73.915723,140.1,2020-08-08 15:05:45,147,-4,-299,1024,741,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:37.080,56,5.2,118.5,-2.1,12.19,4.05,21.0,45.453300 -73.915723,140.1,2020-08-08 15:05:45,147,-6,-606,1024,330,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:37.730,55,5.2,115.6,-4.0,12.19,4.05,19.9,45.453218 -73.915653,139.9,2020-08-08 15:05:45,158,-6,-233,1024,6,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:38.380,53,5.2,113.6,-3.0,12.19,4.05,20.7,45.453218 -73.915653,139.9,2020-08-08 15:05:45,158,-6,-5,1024,4,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:39.100,54,5.2,113.8,0.0,12.19,4.05,24.4,45.453211 -73.915425,139.5,2020-08-08 15:05:55,171,-6,-5,1024,5,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:39.740,51,5.2,114.3,0.5,12.19,4.05,25.7,45.453260 -73.915285,137.1,2020-08-08 15:05:55,176,-6,-6,1024,6,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:40.380,51,5.2,114.4,0.2,12.19,4.05,22.5,45.453260 -73.915285,137.1,2020-08-08 15:05:55,176,-6,-4,1024,-384,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:41.030,55,5.2,114.5,0.1,12.19,4.05,20.4,45.453356 -73.915215,141.7,2020-08-08 15:05:55,174,-6,-5,1024,-719,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:41.740,55,5.2,113.7,-0.8,12.19,4.05,18.8,45.453440 -73.915225,141.0,2020-08-08 15:05:55,167,-6,-5,1024,-458,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:42.390,47,5.2,112.3,-1.8,12.19,4.05,21.8,45.453440 -73.915225,141.0,2020-08-08 15:05:55,167,-6,-124,1024,-56,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:43.040,51,5.2,110.6,-2.3,12.19,4.05,25.5,45.453506 -73.915348,136.0,2020-08-08 15:05:55,156,-6,-435,1024,5,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:43.560,54,5.2,108.5,-2.9,12.19,4.05,24.9,45.453506 -73.915348,136.0,2020-08-08 15:05:55,156,-6,-386,1024,6,-738,204,0,0,0,-1024,3,1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:44.210,64,5.2,107.1,-2.1,12.19,4.05,23.1,45.453506 -73.915348,136.0,2020-08-08 15:05:55,156,-6,-234,1024,-100,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:44.870,56,5.2,107.0,-0.6,12.19,4.05,22.2,45.453573 -73.915670,140.2,2020-08-08 15:05:55,131,-6,-8,1024,5,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:45.370,54,5.2,107.3,0.2,12.19,4.05,21.7,45.453573 -73.915670,140.2,2020-08-08 15:05:55,131,-6,-8,1024,-309,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:46.000,55,5.2,106.9,-0.5,12.19,4.05,21.4,45.453601 -73.915775,141.5,2020-08-08 15:05:55,122,-6,-8,1024,-296,-738,204,0,0,0,-1024,3,0,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:46.650,50,5.2,105.3,-1.7,12.19,4.05,21.2,45.453626 -73.915940,141.1,2020-08-08 15:05:55,111,-6,-124,1024,132,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:47.310,51,5.2,102.8,-3.3,12.19,4.05,22.1,45.453626 -73.915940,141.1,2020-08-08 15:05:55,111,-6,-6,1024,570,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:47.820,63,5.2,100.0,-4.1,12.19,4.05,23.4,45.453615 -73.916080,138.4,2020-08-08 15:05:55,103,-6,-6,1024,5,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:48.480,55,5.2,97.7,-3.2,12.19,4.05,25.7,45.453615 -73.916080,138.4,2020-08-08 15:05:55,103,-6,113,1024,-118,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:49.160,57,5.2,96.2,-2.2,12.19,4.05,27.5,45.453543 -73.916218,136.4,2020-08-08 15:06:05,102,-4,217,1024,-290,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:49.690,61,5.2,94.6,-2.3,12.19,4.05,28.4,45.453420 -73.916286,136.4,2020-08-08 15:06:05,110,-6,283,1024,6,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:50.340,62,5.2,92.5,-2.9,12.19,4.05,27.8,45.453420 -73.916286,135.6,2020-08-08 15:06:05,110,-4,0,1024,-5,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:50.980,53,5.2,89.9,-3.7,12.19,4.05,28.3,45.453290 -73.916256,134.6,2020-08-08 15:06:05,124,-4,-4,1024,5,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:51.700,59,5.2,87.2,-2.3,12.19,4.05,30.1,45.453170 -73.916141,134.6,2020-08-08 15:06:05,139,-6,-2,1024,-66,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:52.340,59,5.2,87.3,0.0,12.19,4.05,33.5,45.453170 -73.916141,132.8,2020-08-08 15:06:05,139,-6,152,1024,-80,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:52.980,58,5.2,88.9,1.8,12.19,4.05,35.0,45.453093 -73.915921,129.2,2020-08-08 15:06:05,156,-6,267,1024,-258,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:53.620,56,5.2,90.6,2.1,12.19,4.05,40.7,45.453093 -73.915921,125.8,2020-08-08 15:06:05,156,-6,-4,1024,-680,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:54.330,55,5.2,91.1,0.6,12.19,4.05,41.3,45.453048 -73.915658,125.8,2020-08-08 15:06:05,172,-6,-4,1024,6,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:54.960,54,5.2,91.1,0.1,12.19,4.05,41.8,45.453006 -73.915388,123.0,2020-08-08 15:06:05,190,-6,1,1024,-72,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:55.600,54,5.2,90.2,-1.0,12.19,4.05,43.7,45.453006 -73.915388,120.5,2020-08-08 15:06:05,190,-6,1,1024,77,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:56.110,56,5.2,89.4,-1.9,12.19,4.05,45.1,45.452973 -73.915106,120.5,2020-08-08 15:06:05,207,-6,-3,1024,5,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:56.760,58,5.2,86.5,-2.7,12.19,4.05,46.3,45.452945 -73.914805,115.9,2020-08-08 15:06:05,227,-6,-4,1024,9,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:57.410,60,5.2,84.8,-2.5,12.19,4.05,46.4,45.452945 -73.914805,115.9,2020-08-08 15:06:05,227,-6,-2,1024,330,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:57.910,60,5.2,83.7,-1.9,12.19,4.05,45.8,45.452911 -73.914508,118.2,2020-08-08 15:06:05,247,-6,144,1024,6,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:58.550,60,5.2,83.4,-0.6,12.19,4.05,43.7,45.452880 -73.914303,125.0,2020-08-08 15:06:05,262,-6,344,1024,-324,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:59.190,63,5.2,83.2,-0.2,12.19,4.05,40.7,45.452880 -73.914303,125.0,2020-08-08 15:06:13,262,-6,239,1024,-659,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:05:59.840,62,5.2,81.7,-2.0,12.19,4.05,39.7,45.452870 -73.914036,125.2,2020-08-08 15:06:13,280,-6,153,1024,-363,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:06:00.550,63,5.2,78.8,-3.8,12.19,4.05,37.4,45.452958 -73.914036,125.2,2020-08-08 15:06:13,275,-6,165,1024,94,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:06:01.190,63,5.2,73.7,-7.0,12.19,4.05,38.8,45.452958 -73.913735,122.9,2020-08-08 15:06:13,295,-6,37,1024,12,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:06:01.840,60,5.2,65.1,-8.3,12.19,4.05,40.2,45.453100 -73.913556,120.1,2020-08-08 15:06:13,301,-6,174,1024,78,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:06:02.350,64,5.2,62.6,-7.8,12.19,4.05,41.3,45.453100 -73.913556,120.1,2020-08-08 15:06:13,301,-6,17,1024,-392,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:06:02.990,66,5.2,58.1,-6.0,12.19,4.05,42.2,45.453271 -73.913426,117.4,2020-08-08 15:06:13,302,-6,196,1024,3,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:06:03.640,66,5.2,52.5,-5.2,12.19,4.05,42.0,45.453408 -73.913345,119.0,2020-08-08 15:06:13,303,-6,513,1024,126,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
2020-08-08,11:06:04.140,66,5.2,49.6,-6.1,12.19,4.05,40.9,45.453408 -73.913345,119.0,2020-08-08 15:06:13,303,-6,-8,1024,13,-738,204,0,0,0,-1024,3,-1,1,1,0,-1,1,1,-1,0x00000000001C0100,8.0
