Date,Time,TxBat(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),RSSI(dB),RX,RxBatt(V),GPS,GPS alt(m),GPS speed(knots),GPS clock(),VSpeed(m/s),Altitude(m),VFAS(V),Current(A),Consumption(mAh),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Ext1,Ext2,Pot3,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,
2025-07-09,12:22:05.200,7.67,3.78,3.75,3.78,3.77,,,,,68,0,5.56,45.121538 -74.216136,180.90,34.174,2025-07-09 12:21:59,,,14.85,15.2,973,0,-77,590,147,-830,-500,462,389,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:05.460,7.67,3.78,3.75,3.78,3.77,,,,,68,0,5.56,45.121538 -74.216136,180.90,32.590,2025-07-09 12:21:59,,,14.83,18.7,975,0,-37,615,201,-831,-500,460,389,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:05.740,7.67,3.78,3.75,3.78,3.77,,,,,68,0,5.56,45.121588 -74.216136,180.90,32.590,2025-07-09 12:21:59,,,14.80,18.7,976,0,-161,620,56,-831,-500,460,388,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:06.030,7.67,3.78,3.75,3.78,3.77,,,,,74,0,5.53,45.121588 -74.216016,181.00,30.431,2025-07-09 12:21:59,,,14.80,20.3,978,0,-228,683,54,-830,-500,462,389,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:06.310,7.67,3.78,3.75,3.78,3.77,,,,,72,0,5.54,45.121588 -74.216016,181.00,30.431,2025-07-09 12:21:59,,,14.77,23.4,979,0,-124,687,181,-831,-500,462,389,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:06.570,7.67,3.78,3.75,3.78,3.77,,,,,72,0,5.56,45.121588 -74.216016,181.00,25.121,2025-07-09 12:21:59,,,14.77,23.4,981,0,-103,711,213,-831,-501,461,389,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:06.840,7.67,3.75,3.72,3.78,3.77,,,,,71,0,5.58,45.121626 -74.215981,180.30,25.121,2025-07-09 12:21:59,,,14.73,26.4,983,0,-143,712,164,-830,-500,465,391,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:07.150,7.67,3.75,3.72,3.75,3.75,,,,,75,0,5.57,45.121626 -74.215981,180.30,16.853,2025-07-09 12:21:59,,,14.73,26.4,985,0,-305,714,11,-830,-501,470,392,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:07.430,7.67,3.75,3.72,3.75,3.75,,,,,69,0,5.58,45.121626 -74.215981,180.30,9.623,2025-07-09 12:21:59,,,14.69,27.0,987,0,-390,718,-134,-831,-501,462,390,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:07.700,7.68,3.75,3.72,3.75,3.75,,,,,70,0,5.59,45.121626 -74.215981,180.30,9.623,2025-07-09 12:21:59,,,14.69,27.0,989,0,-227,722,0,-830,-500,462,389,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:07.960,7.67,3.72,3.72,3.75,3.75,,,,,67,0,5.59,45.121633 -74.216080,180.50,1.551,2025-07-09 12:21:59,,,14.66,28.2,991,0,-69,726,0,-831,-500,461,389,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:08.230,7.67,3.72,3.72,3.75,3.72,,,,,66,0,5.59,45.121633 -74.216080,180.50,5.089,2025-07-09 12:21:59,,,14.62,28.2,993,0,-57,781,0,-831,-500,461,389,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:08.520,7.67,3.72,3.70,3.75,3.72,,,,,62,0,5.59,45.121633 -74.216080,180.50,5.089,2025-07-09 12:21:59,,,14.62,32.5,996,0,-27,868,0,-830,-501,470,393,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:08.790,7.67,3.72,3.70,3.75,3.72,,,,,61,0,5.59,45.121588 -74.216080,180.50,5.089,2025-07-09 12:21:59,,,14.62,37.4,999,0,0,869,0,-830,-501,465,390,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:09.060,7.67,3.70,3.70,3.75,3.72,,,,,61,0,5.59,45.121588 -74.216300,178.70,17.888,2025-07-09 12:21:59,,,14.55,37.4,1001,0,0,869,0,-831,-500,465,390,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:09.380,7.67,3.70,3.70,3.73,3.70,,,,,62,0,5.59,45.121588 -74.216300,178.70,19.240,2025-07-09 12:21:59,,,14.50,37.1,1005,0,0,869,0,-831,-500,463,389,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:09.640,7.67,3.70,3.67,3.73,3.70,,,,,64,0,5.59,45.121588 -74.216300,178.70,19.240,2025-07-09 12:21:59,,,14.50,37.1,1007,0,0,680,0,-830,-501,463,389,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:09.910,7.68,3.70,3.67,3.73,3.70,,,,,62,0,5.59,45.121508 -74.216498,177.90,29.888,2025-07-09 12:21:59,,,14.47,37.1,1010,118,0,-155,0,-831,-500,462,389,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:10.200,7.67,3.70,3.67,3.70,3.70,,,,,61,0,5.59,45.121508 -74.216498,177.90,32.536,2025-07-09 12:21:59,,,14.47,37.1,1013,308,0,-796,0,-831,-501,462,389,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:10.470,7.67,3.67,3.67,3.70,3.70,,,,,62,0,5.59,45.121508 -74.216498,177.90,32.536,2025-07-09 12:21:59,,,14.58,1.6,1014,747,0,-1014,0,-831,-501,466,391,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:10.750,7.68,3.67,3.67,3.70,3.70,,,,,66,0,5.59,45.121508 -74.216498,177.90,32.536,2025-07-09 12:21:59,,,14.69,0.1,1014,1007,0,-420,0,-831,-500,468,391,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:11.020,7.68,3.72,3.70,3.70,3.70,,,,,67,0,5.59,45.121393 -74.216795,177.00,40.821,2025-07-09 12:21:59,,,14.69,0.1,1014,1006,0,-322,0,-831,-500,469,392,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:11.280,7.68,3.72,3.70,3.76,3.75,,,,,69,0,5.59,45.121393 -74.216795,177.00,40.821,2025-07-09 12:21:59,,,14.69,2.2,1014,998,0,-1014,0,-831,-500,478,396,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:11.540,7.68,3.75,3.73,3.76,3.75,,,,,70,0,5.59,45.121393 -74.216795,177.00,40.821,2025-07-09 12:21:59,,,14.76,2.2,1014,967,0,-1014,0,-831,-500,476,394,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:11.810,7.68,3.75,3.73,3.76,3.75,,,,,70,0,5.59,45.121393 -74.216795,177.00,44.258,2025-07-09 12:22:08,,,14.83,0.0,1014,966,0,-1014,0,-830,-501,467,392,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:12.070,7.68,3.78,3.75,3.76,3.75,,,,,67,0,5.59,45.121243 -74.217090,180.10,44.258,2025-07-09 12:22:08,,,14.83,0.0,1014,317,0,-1015,0,-831,-500,472,393,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:12.340,7.67,3.78,3.75,3.78,3.77,,,,,62,0,5.59,45.121243 -74.217090,180.10,44.258,2025-07-09 12:22:08,,,14.89,0.0,1014,0,0,-1015,0,-831,-501,471,393,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:12.630,7.67,3.78,3.75,3.78,3.77,,,,,65,0,5.59,45.121243 -74.217090,180.10,44.258,2025-07-09 12:22:08,,,14.89,0.0,1014,0,0,-1015,0,-831,-500,478,396,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:12.910,7.67,3.78,3.75,3.78,3.77,,,,,64,0,5.59,45.121111 -74.217338,181.80,46.620,2025-07-09 12:22:08,,,14.93,0.0,1014,0,0,-1015,0,-831,-500,472,393,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:13.170,7.67,3.78,3.75,3.78,3.77,,,,,66,0,5.59,45.121111 -74.217338,181.80,46.620,2025-07-09 12:22:08,,,14.93,0.0,1014,0,-133,-646,20,-831,-501,471,393,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:13.460,7.67,3.78,3.75,3.78,3.77,,,,,66,0,5.59,45.121111 -74.217338,181.80,42.159,2025-07-09 12:22:08,,,14.97,0.0,1014,0,-204,-240,133,-831,-500,476,395,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:13.750,7.67,3.78,3.75,3.78,3.77,,,,,70,0,5.59,45.121111 -74.217338,183.90,29.421,2025-07-09 12:22:08,,,14.97,2.9,1014,0,-301,-239,21,-831,-501,467,391,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:14.030,7.67,3.81,3.75,3.78,3.77,,,,,72,0,5.59,45.121081 -74.217505,183.90,29.421,2025-07-09 12:22:08,,,14.99,2.9,1015,0,-288,-154,18,-830,-501,468,392,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:14.320,7.67,3.81,3.75,3.78,3.77,,,,,74,0,5.59,45.121081 -74.217505,183.90,25.818,2025-07-09 12:22:08,,,15.00,2.8,1015,0,-213,32,18,-831,-501,466,391,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:14.590,7.67,3.81,3.75,3.78,3.77,,,,,70,0,5.59,45.121081 -74.217505,183.90,19.439,2025-07-09 12:22:08,,,15.00,2.8,1015,0,-191,110,29,-831,-500,463,390,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:14.860,7.67,3.81,3.75,3.78,3.77,,,,,74,0,5.59,45.121068 -74.217505,187.80,16.446,2025-07-09 12:22:08,,,15.00,3.9,1015,0,-103,111,0,-830,-501,464,390,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:15.140,7.67,3.81,3.75,3.78,3.77,,,,,80,0,5.59,45.121068 -74.217563,187.80,16.446,2025-07-09 12:22:08,,,15.00,3.9,1016,0,-149,110,0,-831,-501,464,390,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:15.400,7.67,3.81,3.75,3.78,3.77,,,,,81,0,5.59,45.121068 -74.217563,187.80,11.749,2025-07-09 12:22:08,,,15.01,3.8,1016,0,-252,112,6,-831,-500,461,389,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:15.660,7.67,3.81,3.75,3.78,3.77,,,,,82,0,5.59,45.121068 -74.217563,187.80,11.749,2025-07-09 12:22:08,,,15.01,3.8,1016,0,-118,144,76,-831,-500,460,389,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:15.920,7.67,3.81,3.75,3.78,3.77,,,,,80,0,5.59,45.121063 -74.217588,191.80,9.463,2025-07-09 12:22:08,,,15.02,4.1,1016,0,0,215,0,-830,-501,460,389,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:16.180,7.67,3.81,3.75,3.78,3.77,,,,,77,0,5.59,45.121063 -74.217588,191.80,9.463,2025-07-09 12:22:08,,,15.02,4.1,1017,0,-61,220,0,-831,-500,460,389,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:16.440,7.67,3.81,3.75,3.78,3.77,,,,,78,0,5.59,45.121063 -74.217588,191.80,3.030,2025-07-09 12:22:08,,,15.01,5.3,1017,0,-19,234,0,-831,-500,460,389,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:16.700,7.67,3.81,3.75,3.78,3.77,,,,,78,0,5.59,45.121061 -74.217601,191.80,3.030,2025-07-09 12:22:08,,,15.01,6.4,1017,0,0,236,40,-831,-500,461,389,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:16.960,7.67,3.81,3.75,3.78,3.77,,,,,78,0,5.57,45.121061 -74.217601,191.20,3.723,2025-07-09 12:22:08,,,15.01,6.4,1018,0,-205,302,35,-831,-500,460,388,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:17.220,7.67,3.81,3.75,3.78,3.77,,,,,77,0,5.58,45.121061 -74.217601,191.20,3.723,2025-07-09 12:22:08,,,15.01,6.4,1018,0,-208,350,7,-831,-501,460,389,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:17.530,7.67,3.81,3.75,3.78,3.77,,,,,76,0,5.56,45.121061 -74.217601,191.20,5.229,2025-07-09 12:22:08,,,14.98,10.8,1019,0,-125,399,92,-831,-500,462,390,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:17.800,7.67,3.81,3.75,3.78,3.77,,,,,75,0,5.58,45.121053 -74.217671,184.10,5.144,2025-07-09 12:22:08,,,14.94,15.1,1020,0,-125,399,161,-831,-500,463,390,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:18.060,7.67,3.78,3.75,3.78,3.77,,,,,70,0,5.57,45.121053 -74.217671,184.10,5.144,2025-07-09 12:22:08,,,14.94,15.1,1021,0,-242,588,251,-830,-501,464,390,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:18.350,7.67,3.78,3.75,3.78,3.77,,,,,68,0,5.58,45.121053 -74.217671,184.10,8.121,2025-07-09 12:22:08,,,14.87,25.1,1023,92,-323,690,262,-831,-501,461,389,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:18.650,7.67,3.78,1.70,3.78,3.77,,,,,72,0,5.57,45.121015 -74.217671,184.10,8.121,2025-07-09 12:22:08,,,14.87,25.1,1025,231,-376,691,250,-831,-501,468,393,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:18.920,7.67,3.78,1.70,3.78,3.77,,,,,74,0,5.57,45.121015 -74.217706,178.00,12.269,2025-07-09 12:22:08,,,14.80,27.6,1027,337,-273,691,0,-830,-501,468,392,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:19.210,7.67,3.78,1.70,3.78,3.77,,,,,70,0,5.54,45.121015 -74.217706,178.00,12.269,2025-07-09 12:22:08,,,14.80,27.8,1029,558,-82,690,-233,-831,-501,471,393,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:19.480,7.67,3.75,3.72,3.78,3.77,,,,,68,0,5.56,45.121015 -74.217706,178.00,13.856,2025-07-09 12:22:08,,,14.74,27.8,1031,596,-215,690,-269,-831,-500,471,393,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:19.750,7.67,3.75,3.72,3.75,3.75,,,,,71,0,5.58,45.120978 -74.217713,171.80,13.856,2025-07-09 12:22:08,,,14.69,27.8,1033,655,-314,691,-200,-831,-500,471,393,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:20.040,7.67,3.73,3.70,3.75,3.75,,,,,72,0,5.59,45.120978 -74.217713,171.80,12.057,2025-07-09 12:22:08,,,14.69,27.7,1035,758,-298,691,-251,-830,-500,481,397,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:20.340,7.67,3.73,3.70,3.73,3.72,,,,,69,0,5.46,45.120978 -74.217713,171.80,16.701,2025-07-09 12:22:08,,,14.65,27.7,1038,962,-50,692,-202,-831,-500,471,393,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:20.610,7.67,3.73,3.70,3.73,3.72,,,,,63,0,5.53,45.120978 -74.217713,171.80,16.701,2025-07-09 12:22:08,,,14.65,27.7,1040,977,0,692,-42,-831,-500,467,391,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:20.900,7.67,3.73,3.70,3.73,3.72,,,,,62,0,5.57,45.121000 -74.217673,168.20,23.690,2025-07-09 12:22:08,,,14.61,27.8,1042,0,0,-289,0,-831,-500,490,400,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:21.190,7.67,3.70,3.70,3.73,3.72,,,,,66,0,5.58,45.121000 -74.217673,168.20,23.690,2025-07-09 12:22:08,,,14.61,27.8,1044,0,0,-1015,0,-831,-500,464,390,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:21.450,7.67,3.70,3.70,3.73,3.72,,,,,63,0,5.59,45.121000 -74.217673,168.20,35.047,2025-07-09 12:22:08,,,14.71,0.0,1044,0,5,-1015,575,-830,-501,462,390,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:21.710,7.66,3.70,3.70,3.73,3.72,,,,,64,0,5.59,45.121113 -74.217673,168.20,35.047,2025-07-09 12:22:08,,,14.71,0.0,1044,0,44,-1015,869,-831,-501,459,389,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:21.970,7.67,3.70,3.70,3.73,3.72,,,,,67,0,5.59,45.121113 -74.217415,164.10,39.524,2025-07-09 12:22:19,,,14.78,0.0,1044,0,-5,-1014,150,-831,-501,459,388,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:22.240,7.67,3.70,3.70,3.73,3.72,,,,,68,0,5.59,45.121113 -74.217415,164.10,39.524,2025-07-09 12:22:19,,,14.83,0.0,1044,0,-220,-1015,-411,-831,-500,459,389,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:22.510,7.67,3.70,3.70,3.78,3.77,,,,,69,0,5.59,45.121113 -74.217415,164.10,37.920,2025-07-09 12:22:19,,,14.83,0.0,1044,0,-282,-1015,-512,-831,-500,459,389,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:22.770,7.67,3.70,3.70,3.78,3.77,,,,,72,0,5.59,45.121173 -74.217283,164.10,37.920,2025-07-09 12:22:19,,,14.88,0.0,1044,0,-97,-1015,-156,-831,-500,459,389,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:23.080,7.67,3.78,3.75,3.78,3.77,,,,,75,0,5.59,45.121173 -74.217283,162.80,32.626,2025-07-09 12:22:19,,,14.88,0.0,1044,0,-246,-1015,0,-831,-501,459,388,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:23.340,7.67,3.78,3.75,3.78,3.77,,,,,71,0,5.59,45.121173 -74.217283,162.80,27.394,2025-07-09 12:22:19,,,14.93,0.0,1044,0,-166,-1015,89,-831,-500,458,389,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:23.650,7.67,3.78,1.70,3.78,3.77,,,,,71,0,5.59,45.121173 -74.217283,162.80,27.394,2025-07-09 12:22:19,,,14.93,0.0,1044,0,-127,-1015,338,-831,-500,459,389,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:23.940,7.67,3.78,1.70,3.78,3.77,,,,,69,0,5.59,45.121263 -74.217206,165.90,21.165,2025-07-09 12:22:19,,,14.96,0.0,1044,0,-281,-1014,10,-831,-500,460,389,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:24.240,7.67,3.78,3.75,3.78,3.77,,,,,69,0,5.59,45.121263 -74.217206,165.90,21.165,2025-07-09 12:22:19,,,14.96,0.0,1044,0,-248,-1015,0,-831,-501,459,389,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:24.500,7.67,3.78,3.75,3.78,3.77,,,,,73,0,5.59,45.121263 -74.217206,165.90,17.989,2025-07-09 12:22:19,,,14.99,0.0,1044,0,-103,-1014,95,-831,-501,460,389,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:24.760,7.67,3.78,3.75,3.78,3.77,,,,,73,0,5.59,45.121323 -74.217206,165.90,17.989,2025-07-09 12:22:19,,,15.01,0.0,1044,0,-138,-1015,57,-831,-501,460,389,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:25.020,7.67,3.78,3.75,3.78,3.77,,,,,76,0,5.59,45.121323 -74.217191,173.30,9.854,2025-07-09 12:22:19,,,15.01,0.0,1044,0,0,-1014,0,-830,-501,461,389,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:25.290,7.67,3.78,3.75,3.78,3.77,,,,,77,0,5.59,45.121323 -74.217191,173.30,9.854,2025-07-09 12:22:19,,,15.03,0.0,1044,0,0,-1015,0,-831,-500,461,390,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:25.560,7.67,3.78,3.75,3.78,3.77,,,,,77,0,5.59,45.121323 -74.217191,173.30,9.000,2025-07-09 12:22:19,,,15.03,0.0,1044,20,0,-1015,225,-831,-501,464,390,-588,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:25.840,7.67,3.81,3.75,3.78,3.77,,,,,74,0,5.59,45.121368 -74.217265,178.40,9.000,2025-07-09 12:22:19,,,15.04,0.0,1044,31,-39,-1014,244,-831,-501,461,389,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:26.110,7.67,3.81,3.75,3.81,3.77,,,,,71,0,5.59,45.121368 -74.217265,178.40,10.068,2025-07-09 12:22:19,,,15.04,0.0,1044,35,-175,-732,82,-831,-501,465,391,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:26.400,7.67,3.81,3.75,3.81,3.77,,,,,71,0,5.59,45.121368 -74.217265,178.40,10.771,2025-07-09 12:22:19,,,15.05,0.0,1044,0,-49,-261,147,-831,-500,464,391,-589,-1022,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:26.710,7.67,3.81,3.75,3.81,3.77,,,,,78,0,5.59,45.121368 -74.217265,178.40,10.771,2025-07-09 12:22:19,,,15.05,0.0,1044,0,0,-157,189,-831,-500,467,392,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:27.000,7.67,3.81,3.75,3.81,3.77,,,,,83,0,5.59,45.121415 -74.217356,180.00,11.504,2025-07-09 12:22:19,,,15.05,2.5,1045,0,-93,-50,110,-831,-501,466,391,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:27.270,7.67,3.81,3.75,3.81,3.77,,,,,85,0,5.59,45.121415 -74.217356,180.00,11.923,2025-07-09 12:22:19,,,15.05,2.5,1045,0,-274,104,0,-831,-500,469,393,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:27.540,7.67,3.81,3.75,3.81,3.77,,,,,85,0,5.59,45.121415 -74.217356,180.00,11.923,2025-07-09 12:22:19,,,15.05,4.2,1045,0,-310,179,-73,-831,-500,471,393,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:27.810,7.67,3.81,3.75,3.81,3.77,,,,,82,0,5.59,45.121453 -74.217356,180.00,11.923,2025-07-09 12:22:19,,,15.03,7.8,1045,0,-98,244,0,-830,-501,465,391,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:28.080,7.67,3.81,3.75,3.81,3.77,,,,,81,0,5.59,45.121453 -74.217418,174.60,15.744,2025-07-09 12:22:19,,,15.03,7.8,1046,0,-56,302,48,-831,-501,465,392,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:28.350,7.67,3.81,3.75,3.81,3.77,,,,,80,0,5.57,45.121453 -74.217418,174.60,15.459,2025-07-09 12:22:19,,,15.00,10.7,1047,0,-161,303,0,-831,-500,468,392,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:28.630,7.67,3.81,3.75,3.81,3.77,,,,,78,0,5.58,45.121453 -74.217418,174.60,15.620,2025-07-09 12:22:19,,,15.00,10.7,1048,0,-140,339,54,-831,-500,466,391,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:28.900,7.67,3.81,3.75,3.81,3.77,,,,,77,0,5.59,45.121505 -74.217528,170.30,15.620,2025-07-09 12:22:19,,,14.97,10.4,1048,0,-109,405,136,-831,-500,470,393,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:29.190,7.67,3.81,3.75,3.81,3.77,,,,,74,0,5.59,45.121505 -74.217528,170.30,17.803,2025-07-09 12:22:19,,,14.97,10.4,1049,0,-253,499,0,-831,-500,466,391,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:29.450,7.67,3.78,3.75,3.81,3.77,,,,,69,0,5.59,45.121505 -74.217528,170.30,17.803,2025-07-09 12:22:19,,,14.92,19.2,1050,0,-321,509,-122,-831,-501,464,391,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:29.780,7.67,3.78,3.75,3.78,3.77,,,,,63,0,5.59,45.121505 -74.217528,170.30,19.478,2025-07-09 12:22:19,,,14.87,20.1,1052,0,-138,584,60,-831,-501,463,390,-588,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:30.070,7.67,3.76,3.72,3.78,3.77,,,,,61,0,5.56,45.121526 -74.217626,168.30,19.478,2025-07-09 12:22:19,,,14.87,20.1,1054,0,-127,590,133,-831,-500,472,392,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:30.350,7.67,3.76,3.72,3.78,3.75,,,,,60,0,5.58,45.121526 -74.217626,168.30,25.140,2025-07-09 12:22:19,,,14.81,22.3,1055,0,-113,613,199,-830,-501,467,392,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
2025-07-09,12:22:30.610,7.67,3.76,3.72,3.78,3.75,,,,,64,0,5.58,45.121526 -74.217626,168.30,25.140,2025-07-09 12:22:19,,,14.81,22.3,1057,0,-231,637,24,-831,-501,468,392,-589,-1021,0,1,1,-1,1,0,-1,1,-1,-1,-1,
